username, created_at, lng, lat, text
TarotMamba, Thu Apr 23 21:18:47 +0000 2020, -75.117998, 40.004866, The EMPEROR’S [E] ENERGY(top row)That KING OF WANDS [KOW] ENERGY(bottom row)*ACE OF WANDS cane out sideways so I read both ways on it. 
ArcAngelChris_, Thu Apr 23 21:18:47 +0000 2020, -117.998733, 33.692542, @ChibiReviews here ya go buddy https://t.co/KEJs8xkO75 
boozyicecream, Thu Apr 23 21:18:47 +0000 2020, -97.727507, 30.264228, Throwback Thursday to our favorite sundaes from previous seasons. We can’t wait to release our summer sundaes and s… https://t.co/yC62A5QCGW 
lil_rxt, Thu Apr 23 21:18:47 +0000 2020, -94.279122, 39.014860, My whole team know how I be so this a psa for everyone ! 
TarotMamba, Thu Apr 23 21:18:47 +0000 2020, -75.117998, 40.004866, At this juncture things for this KOW can go 1 of two ways 1) still coming w/PAGE energy, lies &amp; attempting to menta… https://t.co/CaCyJcnm0b 
ballofenergy91, Thu Apr 23 21:18:47 +0000 2020, -84.482788, 39.083708, https://t.co/1CxUT4GBOq 
boyd_mccamish, Thu Apr 23 21:18:47 +0000 2020, -82.511237, 40.065186, @creationistcat @MattLech @SamSeder @majorityfm @_michaelbrooks @jamie_elizabeth I can’t even look at you right now, Sam! :) 
Legendary_Dave_, Thu Apr 23 21:18:48 +0000 2020, -86.142922, 39.779562, @RickaraP 🤣🤣🤣 
theyhatedmalik, Thu Apr 23 21:18:48 +0000 2020, -122.435979, 37.770657, Flavas Jamaican grill 
everyEarthquake, Thu Apr 23 21:18:48 +0000 2020, -120.620003, 36.043167, USGS reports a M1.55 #earthquake 23km NW of Parkfield, CA on 4/23/20 @ 21:16:04 UTC https://t.co/Es3UOWnNZO #quake 
TarotMamba, Thu Apr 23 21:18:48 +0000 2020, -75.117998, 40.004866, Umm... either way, they’re coming wanting something. Oh yeah, that stability they get with E - you see that KING OF… https://t.co/o0qLTsMyzh 
jason_in_boise, Thu Apr 23 21:18:48 +0000 2020, -91.401008, 30.937336, @shelby_latino with picture :) https://t.co/RrnonBkTSD 
Flame_Jayne, Thu Apr 23 21:18:48 +0000 2020, -87.327733, 41.585849, 3 adults one bathroom. I’m about this life. 
gudebutton64, Thu Apr 23 21:18:48 +0000 2020, -116.903010, 33.925159, He's not even my Governor, but I'm really liking @andrewcuomo . He let Mitch know that without those blue states Fe… https://t.co/oaBTnLOxdo 
TarotMamba, Thu Apr 23 21:18:48 +0000 2020, -75.117998, 40.004866, Unfortunately, it seems that KOW wants to move forward with a commitment, something more concrete w/E but there’s m… https://t.co/g5XG8TEjGX 
TheBrandonJ, Thu Apr 23 21:18:48 +0000 2020, -112.124676, 33.552863, @CHEESELOUISE_ here you go 😂😂😂 
coolandhorney, Thu Apr 23 21:18:48 +0000 2020, -88.337772, 41.777807, cops are always the smuggest fuckers. DId YOu KNoW thAt cAMerA wAS riGHt tHEre? obviously i did not - dO YOu ThiNk… https://t.co/ZPCOHkjzFp 
KyleRajahDat808, Thu Apr 23 21:18:48 +0000 2020, -98.422527, 34.620960, Nba 
LifeSoLavish, Thu Apr 23 21:18:48 +0000 2020, -104.922093, 39.713563, Omg i love that these look more like freaknik photos than carnival 😍 
Parkway_Motion, Thu Apr 23 21:18:48 +0000 2020, -71.156216, 42.281056, Thanks to the Community Bulletin for helping us spread the news about our advocacy for the Parkway kids! Check out… https://t.co/ud61EzSnWP 
AuthenticFL, Thu Apr 23 21:18:48 +0000 2020, -81.341729, 28.600186, RT @HealthyFla: Thank you to all our healthcare professionals and emergency responders for your hard work &amp; dedicat… https://t.co/fUWVXcrVHF 
TarotMamba, Thu Apr 23 21:18:48 +0000 2020, -75.117998, 40.004866, if there’s anything to rebuilt at all. STAY IN YOUR POWER WHILE YOU LISTEN AND DISCERN TRUST YOURSELF YOUR INTUIT… https://t.co/P44fjyrXR0 
wonterth, Thu Apr 23 21:18:48 +0000 2020, -118.411907, 34.020789, Ссап йоу ☀️ https://t.co/Xy5ue0nO6h 
BeckyPuthoff, Thu Apr 23 21:18:48 +0000 2020, -82.669467, 40.365160, @toodarkmark @bradrethman Wait. When were Becky’s not cool? 🤔 
_PWarren, Thu Apr 23 21:18:49 +0000 2020, -87.967292, 43.056722, Million while You Young • Nip 
EastLala, Thu Apr 23 21:18:49 +0000 2020, -90.414850, 41.510634, @BeaKinde @GovMurphy 4 ME...THE QUESTION THAT I DON'T KNOW IF ANYONE CAN SAY NOW...CAN IT BE CAUGHT AGAIN 
dudosmokokos, Thu Apr 23 21:18:49 +0000 2020, -83.377181, 42.484279, @MSNBC @maddow Republicans are mobilized for the 2020 elections. The dream goal is 80 million votes for President T… https://t.co/vet7emZsva 
mtarriba, Thu Apr 23 21:18:49 +0000 2020, -116.929102, 32.332876, 🐬🐬🐬🐬 
Davidnic33, Thu Apr 23 21:18:49 +0000 2020, -77.604684, 41.117936, #OurBlueIsBest #GoDuke 
mawkiemawkkk, Thu Apr 23 21:18:49 +0000 2020, -84.207404, 33.940731, @NeichelleStyles @nboogz yes . finished it last night 
Jellis1016, Thu Apr 23 21:18:49 +0000 2020, -72.680966, 41.765617, O-H!🤞🏼 
ABC7Jory, Thu Apr 23 21:18:49 +0000 2020, -118.411907, 34.020789, We’ll be airing the NFL draft on @ABC7 at 5pm, but our news will continue streaming on https://t.co/NEAyk8qNH2 as w… https://t.co/1FfXUkr8J3 
TheSAUCEYfellow, Thu Apr 23 21:18:49 +0000 2020, -88.753709, 41.927807, Yall already aren't obeying what anyone is talling you anyways 
WS7MSmoke, Thu Apr 23 21:18:49 +0000 2020, -83.099288, 42.352787, 🔥 
HumbleButHUNGRY, Thu Apr 23 21:18:49 +0000 2020, -74.909648, 39.887749, Good looks my guy 
LitKayy2, Thu Apr 23 21:18:50 +0000 2020, -80.926628, 33.631140, SPILL THE TEA w/ INITIALS👀1. ZC2. TG3. ZC 4. TG5. TM6. IS7. AS8. AS9. SD10. IS11. SL12. MB13. AL14.… https://t.co/FCwbAdgtVt 
kiiarens, Thu Apr 23 21:18:50 +0000 2020, -118.395610, 34.144530, Here’s my dearly beloved original canvas print.  6 feet wide of purple pride. 💜 #prince #minneapolis #popart… https://t.co/sxJKix14m6 
abbyfreeeeman, Thu Apr 23 21:18:50 +0000 2020, -121.716454, 37.931388, Anyone else just cannot stop watching dance moms or just me 
onbluebirdhill, Thu Apr 23 21:18:50 +0000 2020, -104.884540, 38.791958, Looking down on Colorado Springs. #StaySafe #Hike #coloradosprings #cos #csindy #photohour #fromwhereistand… https://t.co/jk5WQuzWpD 
Gratefuldavid68, Thu Apr 23 21:18:50 +0000 2020, -74.972174, 39.901547, Yes OR6-3615 from the 60's. 
ReynoldsR84, Thu Apr 23 21:18:50 +0000 2020, -76.906682, 38.878411, @MannyChokuba Yea we should make that move. Would take the pressure off of us having to draft a TE. Grab a 1st roun… https://t.co/Ry2GuH5LI6 
BrandonGBlake, Thu Apr 23 21:18:50 +0000 2020, -87.308727, 30.462642, LRT: The answer is that Democrats are a bunch of centrist spineless cowards 
AshleyBinsui, Thu Apr 23 21:18:50 +0000 2020, -81.566505, 41.514008, i been whooping hoes on the 4! stop playing with me😂😂😂🥴 don’t let one fight i lost fuck w yo head i swing fast asf 
emilypoet25, Thu Apr 23 21:18:50 +0000 2020, -70.137467, 41.670383, This is FIFTEEN YEARS OLD?! 👀 
sycamorenewton, Thu Apr 23 21:18:50 +0000 2020, -84.439293, 39.402311, @234chem I am impressed! 
AscendWSophia, Thu Apr 23 21:18:50 +0000 2020, -115.038337, 36.006256, @malibuphoenix33 Oh wow! That makes total sense! Thank you so much for your reply! 😍🙏♥️ 
SoutheastPolo, Thu Apr 23 21:18:50 +0000 2020, -95.446486, 29.838495, Birthday girl https://t.co/SCsrB6TC1Y 
ImJoshDunham, Thu Apr 23 21:18:50 +0000 2020, -77.477105, 39.031160, @TheRealPakner @skinsipx Oh I know. I’m just having fun. We are all in this struggle together. 
calsurfer, Thu Apr 23 21:18:50 +0000 2020, -111.635149, 35.182750, @awonderland festival life. 🤷🏽‍♂️😂 
pweisk, Thu Apr 23 21:18:51 +0000 2020, -82.764772, 39.974820, @hpux735 Not sure if I agree. I have an easier time understanding people if I see them, both just from parsing language and parsing emotion 
THE_CoachDJ, Thu Apr 23 21:18:51 +0000 2020, -77.483288, 38.298065, TOUGH. 🔥🦅🔥 
navajoo__, Thu Apr 23 21:18:51 +0000 2020, -73.948775, 40.655138, @Darren__Graham 6’3 -Taurus 
SundayVallee, Thu Apr 23 21:18:51 +0000 2020, -118.411907, 34.020789, Don’t talk about it. BE about it. 
RLehere, Thu Apr 23 21:18:51 +0000 2020, -79.916390, 40.914226, @ChiBluesHistory One Bourbon, One Scotch, and One Beer!! 
yasimilitude, Thu Apr 23 21:18:51 +0000 2020, -119.306608, 37.269176, @sherriekhazani And I ooop. 
averyyann_, Thu Apr 23 21:18:50 +0000 2020, -97.285913, 32.779967, #ThrowbackThursday @twusga @TWU_SAAC @TWUSoftball https://t.co/ij87TmVS62 
MikeCreammz, Thu Apr 23 21:18:51 +0000 2020, -79.420865, 38.003376, @audiomack @khamraps Soo dope 🔥🔥 
sanderslol, Thu Apr 23 21:18:51 +0000 2020, -92.061177, 30.206079, Anyone trying to play some golf tomorrow morning?? 
phenomcobb, Thu Apr 23 21:18:51 +0000 2020, -92.131274, 34.751936, @CoachBrown_MDN @YoungKingMeko Watch the falcons do some dumb shit like take a running back at the 16th pick 😂😂😂 
SykotikSanity, Thu Apr 23 21:18:51 +0000 2020, -118.222017, 33.884968, I hate this Twitter update smh 
JackieLebz, Thu Apr 23 21:18:51 +0000 2020, -81.248786, 42.948841, Bless you @OmicsBox for letting me run local blasts off command line and therefore in my happy place. #phdchat 
D_Sip90, Thu Apr 23 21:18:51 +0000 2020, -76.355918, 36.841764, How cool is this! 
teerin__, Thu Apr 23 21:18:51 +0000 2020, -93.086288, 31.762242, @_tempesttxx 😘😘 
HunterLetson, Thu Apr 23 21:18:51 +0000 2020, -87.533406, 33.196601, @FQBlazers @aterry65 Alabama MBB/ Saban = 0-1 I’m giving you what you want junior. Keep up. 
SmashleyFC, Thu Apr 23 21:18:51 +0000 2020, -122.923516, 47.064528, I'm not peer pressuring but I'd watch @Llarian stream a cooking show 
JustinePhilyaw, Thu Apr 23 21:18:51 +0000 2020, -75.117998, 40.004866, @MoSaifYBVuk @ExchangePhilly Sending love to our brothers and sisters in London. 💓 thanks for joining today’s chat. 
TweetswithLogan, Thu Apr 23 21:18:51 +0000 2020, -83.173867, 32.678207, 158 
ronperk643, Thu Apr 23 21:18:51 +0000 2020, -81.411805, 41.655578, @GovMikeDeWine @OSUPublicHealth 🤬 
AndreasHale, Thu Apr 23 21:18:51 +0000 2020, -115.223125, 36.232915, @phontigallo @djwallysparks @BgRs Definitely. That is THE episode. 
Stephanie_3HK, Thu Apr 23 21:18:51 +0000 2020, -122.630908, 45.536402, we’re gonna say the same reaction about trump 
crt996, Thu Apr 23 21:18:51 +0000 2020, -104.898524, 39.471775, @GrandpaSnarky @IAMSOUL53 Gotcha!🌊 
lizzbeethh__, Thu Apr 23 21:18:51 +0000 2020, -95.446486, 29.838495, them; so what are you doing during quarantine? me ; 📸😜 https://t.co/WlOOP6cPV5 
JonMichaelDavis, Thu Apr 23 21:18:51 +0000 2020, -97.754724, 30.323346, Same! @SteveMartinToGo in Kansas City. Sadly, The Blues Brothers were not the opening act. I don’t even know if I c… https://t.co/RkplQUOpnb 
meghanyaj, Thu Apr 23 21:18:51 +0000 2020, -74.258623, 40.748984, Lil Baby was always better than Gunna 
andy_mccormac, Thu Apr 23 21:18:52 +0000 2020, -119.025163, 35.346902, @zookhead @seanhannity Firing the prosecutor furthered US interests which is fine. Wanting Ukraine government to… https://t.co/zyDLTAHz7S 
zanyalaurence, Thu Apr 23 21:18:52 +0000 2020, -104.983600, 39.739100, ‘In My Head’ available May 1st!! ♥️ #newmusic #comingsoon #denverartist #inmyhead @ Denver, Colorado https://t.co/3vUrIFdn9f 
HaysLife4, Thu Apr 23 21:18:52 +0000 2020, -80.846785, 35.209059, @Fly64 ESPN 
__VSmithII, Thu Apr 23 21:18:52 +0000 2020, -95.446486, 29.838495, Only person off the top of my head the Texans have that’s worth a first rounder is Deshaun lol 
gyroALV, Thu Apr 23 21:18:52 +0000 2020, -117.104989, 32.810012, How does one even act when attending a Radiohead concert? 
agostinadlc_f, Thu Apr 23 21:18:52 +0000 2020, -83.804475, 27.698682, No se si decirle gracias o te odio a esta cuarentena 
rspring72, Thu Apr 23 21:18:52 +0000 2020, -85.251212, 45.308976, @ewarren So sorry for your loss Senator. ❤️🙏 
egervet, Thu Apr 23 21:18:52 +0000 2020, -118.411907, 34.020789, When Rocky has to stay home...French humor 💪😀🙌 @creustel 
Karijo1011, Thu Apr 23 21:18:52 +0000 2020, -120.583402, 44.145437, Can’t wait. 
CPZ9098, Thu Apr 23 21:18:52 +0000 2020, -77.447550, 38.730914, @Treestand_tweet Waterbeds went out of style in the 70s 
MAMSHighlights, Thu Apr 23 21:18:52 +0000 2020, -74.252044, 40.219439, Meal Distribution Flyer https://t.co/n7HRmQ3I8P 
JlJlane45, Thu Apr 23 21:18:52 +0000 2020, -82.656697, 36.562870, @GovBillLee @MariaLeeTN Yeah well we just hit the 8000 case mark out of 8,000,000 and you are basically telling us… https://t.co/ABWatrB20o 
THEREAL_DJFM, Thu Apr 23 21:18:52 +0000 2020, -75.117998, 40.004866, We lit at 6 #quarantinejawn via @Instagram live ❤️ 
